"teamNum","matchNum","alliance","driveStation","startLocation","preload","mobility","autoPickups","autoFailedPickups","autoCones","autoCubes","autoBalance","communityPickups","neutralPickups","singlePickups","doublePickups","teleopCones","teleopCubes","shuttle","teleopBalance","buddyClimb","driver","scoutName","comments","scoredT","scoredA","scoredCones","scoredCubes","totalPickups","scoredLowT","scoredMidT","scoredHighT","scoredLowA","scoredMidA","scoredHighA","scoredTCones","scoredTCubes","scoredACones","scoredACubes","pointsT","pointsA","pointsTotal","ct"
5613,31,"r","r2",2,"cube",FALSE,NA,NA,NA,"14","engage",0,0,4,0,NA,"22,24,23",FALSE,"engage",FALSE,3,"gabri","bucket, reliable and just moved cubes in hybrid
",3,1,0,4,4,3,0,0,0,1,0,0,3,0,1,6,4,10,45
1255,31,"b","b3",1,"cube",TRUE,NA,NA,NA,"2","na",0,0,0,2,"1,3",NA,FALSE,"na",FALSE,2,"Oliver","Shaky, jerky movement after 30 seconds. Intake looked shaky, maybe something broke. Everybot.
",2,1,2,1,3,0,0,2,0,0,1,2,0,0,1,10,6,16,67.5
9136,31,"b","b2",3,"cube",TRUE,NA,NA,NA,"8","na",1,0,0,3,"15,13,16,18",NA,FALSE,"engage",FALSE,4,"horvat","struggled to pick up cones, but scored them well
",4,1,4,1,5,0,4,0,0,0,1,4,0,0,1,12,6,18,33.75
3679,31,"b","b1",2,"cube",FALSE,NA,NA,NA,"5","dock",1,2,4,0,NA,"21,20,22,8",TRUE,"engage",FALSE,3,"Pozo","Pushed pieces into community when they couldnt score low. Intake is very shaky and pieces fell out multiple times, forcing them to push
",4,1,0,5,5,3,0,1,0,0,1,0,4,0,1,11,6,17,33.75
8827,32,"r","r1",1,"cube",TRUE,NA,NA,NA,"27","na",0,1,4,0,NA,"26,25,24",TRUE,"engage",FALSE,3,"gordon","offensive shuttle bot. decent at scoring cones on the lowest nodes but played almost no defense. got in the way of a lot of teamates
",3,1,0,4,4,3,0,0,1,0,0,0,3,0,1,6,3,9,45
9051,32,"r","r2",3,"cube",TRUE,NA,NA,NA,NA,"na",0,0,1,0,NA,"22",FALSE,"engage",FALSE,1,"minear","Struggled to obtain cargo. Struggled to score it. Wandered aimlessly a lot. It had a preload during auton but it dropped it without scoring it.
",1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2,0,2,135
2468,32,"r","r2",2,"cube",TRUE,NA,NA,"6","5","engage",0,5,4,1,"7,4,13,22,12,19","2,20",FALSE,"engage",FALSE,4,"gabri","kept getting defended against, so lost time, quickly helped triple balance
",8,2,7,3,10,3,2,3,0,0,2,6,2,1,1,27,12,39,16.875
5431,32,"b","b2",3,"cone",TRUE,NA,NA,"6","5","na",1,0,6,0,"9,7,4,13,15,12","8,14",FALSE,"engage",FALSE,4,"horvat","good speed and driving, and scored well. got hit a couple of times.
",8,2,7,3,10,0,4,4,0,0,2,6,2,1,1,32,12,44,16.875
2848,32,"b","b3",2,"cube",TRUE,NA,NA,NA,"5","engage",0,0,1,4,"3,1,12","11",FALSE,"engage",FALSE,4,"Oliver","unreliable ground intake, but had quick telescoping arm that was able to pick up from shelf easily and place fast. Never went chute to pickup and moved out of way for other bots.
",4,1,3,2,5,0,2,2,0,0,1,3,1,0,1,16,6,22,33.75
8019,32,"b","b1",1,"cube",TRUE,NA,NA,NA,"2","na",0,4,3,0,"15,18,7,6","17,26",FALSE,"engage",FALSE,3,"Pozo","Able to score really effectively in the mid but missed twice while going for high, settling for pushing in a low score. Drew a foul that almost lost them the match 
",6,1,4,3,7,1,3,2,0,0,1,4,2,0,1,21,6,27,22.5
9181,33,"r","r1",3,"cube",TRUE,NA,NA,NA,"20","na",0,0,0,1,NA,NA,FALSE,"na",FALSE,2,"gordon","fell over at the begining. took a  while to grab cone from shelf
",0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,3,3,0
2882,33,"r","r2",2,"cube",FALSE,NA,NA,NA,"22","na",1,0,2,1,NA,"23,21,8,5",FALSE,"engage",FALSE,2,"gabri","only cubes, nothing special to say, clunky bot,mno defense
",4,1,0,5,5,2,0,2,1,0,0,0,4,0,1,14,3,17,33.75
6377,33,"b","b1",3,"cone",FALSE,NA,NA,"9",NA,"engage",0,6,4,0,"7,6,4,16,18","8,5,27,23,17",FALSE,"engage",FALSE,4,"Pozo","Solid strategy of going to edge of loading zone and picking up closest piece if their were none in the neutral zone. Really good at scoring quickly but can be pushed by bigger bots
",10,1,6,5,11,2,3,5,0,0,1,5,5,1,0,38,6,44,13.5
9128,33,"r","r3",1,"cone",TRUE,"1,2",NA,"9",NA,"dock",0,2,1,0,"4","21,22",FALSE,"engage",FALSE,3,"minear","Its auton scored a piece and attempted to grab and throw 2 other pieces towards its community (only succesfully got 1). Otherwise just scored pieces when it could. Its driver was pretty good.
",3,1,2,2,4,2,0,1,0,0,1,1,2,1,0,9,6,15,45
9080,33,"b","b2",1,"cone",TRUE,NA,NA,"19",NA,"na",2,0,0,2,"20,22,21",NA,FALSE,"na",FALSE,2,"horvat","very slow and clunky. only went for the bottom levels for scoring. the arm was shaky and it had trouble grabbing onto game pieces. could not make it up charging station
",3,1,4,0,4,3,0,0,1,0,0,3,0,1,0,6,3,9,45
4587,33,"b","b3",2,"cube",FALSE,NA,NA,NA,NA,"na",0,0,0,2,"3","5",FALSE,"engage",FALSE,2,"Oliver","Can be very fast, but beacuse of the driver, mostly moved jerkily and slowly. Spent the first moments of the teleop period to remove a cube that got stuck from their auton, which failed. Tipped a bot in the first few seconds after and got penalized.
",2,0,1,1,2,0,0,2,0,0,0,1,1,0,0,10,0,10,67.5
324,34,"b","b2",2,"cone",FALSE,NA,NA,"6",NA,"na",3,0,2,1,"1,3,4,13","14,24",FALSE,"engage",FALSE,4,"horvat","good scoring and driving, but was pushed around. moved around field well
",6,1,5,2,7,1,2,3,0,0,1,4,2,1,0,23,6,29,22.5
3035,34,"r","r1",3,"cone",FALSE,NA,NA,NA,NA,"na",1,1,3,1,"16,18","8,17,26,27,14",FALSE,"engage",FALSE,4,"gordon","able to pick up cones and cubes from every position. good speed
",7,0,2,5,7,2,4,1,0,0,0,2,5,0,0,21,0,21,19.286
4063,34,"r","r2",1,"cone",FALSE,NA,NA,"9",NA,"na",0,0,0,4,"7,18,13,6",NA,FALSE,"engage",FALSE,3,"Kari","Only goes for double sub, takes a while to pickup and place. 
",4,1,5,0,5,0,2,2,0,0,1,4,0,1,0,16,6,22,33.75
5414,34,"r","r1",1,NA,TRUE,"2",NA,NA,NA,"engage",1,1,0,4,"3,4,12","5",FALSE,"engage",FALSE,4,"minear","Pretty good with grabbing and scoring pieces. Started further out than normal (to the left of the charge station). Just through pieces towards its community during auton
",4,0,3,1,4,0,1,3,0,0,0,3,1,0,0,18,0,18,33.75
8177,34,"b","b1",3,"cone",TRUE,NA,"4","9",NA,"na",1,5,4,0,"7,18,16,15,27","5,8,17,26,25",FALSE,"engage",FALSE,5,"Pozo","VEry good. Avoided defense easily and wasted no time intaking from chute, they just picked them off the ground. Auton still not working consistently though, they score their first piece then miss the intake on the 2nd 
",10,1,6,5,11,3,4,3,0,0,1,5,5,1,0,33,6,39,13.5
4639,34,"b","b3",1,"cube",FALSE,NA,NA,NA,"2","na",0,0,0,4,"10,12","11",FALSE,"engage",FALSE,4,"Oliver","moderatly fast, but driver had good manuvering and placement for picking up game pieces. respected other bot's space and was able to intake quickly.
",3,1,2,2,4,0,3,0,0,0,1,2,1,0,1,9,6,15,45
9140,35,"r","r2",2,"cube",TRUE,NA,NA,NA,"5","engage",0,0,0,3,"9,7,6",NA,FALSE,"engage",FALSE,4,"gordon","fast pick up from shelf. only tried to go for shelf. good at scoring and can go for all nodes and both cones and cubes
",3,1,3,1,4,0,0,3,0,0,1,3,0,0,1,15,6,21,45
7540,35,"r","r3",3,"cone",TRUE,NA,NA,"19",NA,"na",0,1,1,3,"3,6,4","22",FALSE,"na",FALSE,3," minear","A bit slow traveling between load and score, but consistant. 
",4,1,4,1,5,1,0,3,1,0,0,3,1,1,0,17,3,20,33.75
6672,35,"b","b2",3,"cone",FALSE,NA,NA,"9","17","na",0,0,0,6,"6,4,15,12,7","14",FALSE,"engage",FALSE,5,"horvat","THE BEST TEAM BY FAR
",6,2,6,2,8,0,3,3,0,1,1,5,1,1,1,24,10,34,22.5
9136,35,"r","r2",1,"cube",TRUE,NA,NA,NA,"8","na",0,1,0,3,"15,13,19","2",FALSE,"engage",FALSE,3,"gabri","long intake, robots kept defending against them by crushing their intake, accurate but a little slow.
",4,1,3,2,5,1,2,1,0,0,1,3,1,0,1,13,6,19,33.75
6369,35,"b","b3",2,"cube",FALSE,NA,NA,NA,"14","engage",0,3,1,0,"10","11,26",FALSE,"engage",FALSE,4,"Oliver","Focused on ground pieces, but intake broke, a chain fell off. Immedeatly switched to defense, stopped bots multiple times and defended well.
",3,1,1,3,4,1,2,0,0,1,0,1,2,0,1,8,4,12,45
4219,35,"b","b1",1,"cube",TRUE,NA,NA,NA,"2","na",0,2,0,3,"27,7","8,5",FALSE,"engage",FALSE,3,"Pozo","Had trouble intaking from shelf and at start of endgame gave up on a piece and just went to engage. Slow but can score effectively when not pressured. Simple auton
",4,1,2,3,5,1,0,3,0,0,1,2,2,0,1,17,6,23,33.75
9156,36,"r","r2",1,"cone",TRUE,NA,NA,"9",NA,"na",0,0,1,0,NA,"5",FALSE,"na",FALSE,3,"gabri","got tipped over in match due to impact
",1,1,1,1,2,0,0,1,0,0,1,0,1,1,0,5,6,11,135
1477,36,"r","r1",1,"cone",TRUE,NA,NA,"9",NA,"dock",1,0,4,0,"7,18,16,15,4","8,5",FALSE,"engage",FALSE,4,"gordon","quick intake but could get pieces stuck in the robot.
",7,1,6,2,8,0,3,4,0,0,1,5,2,1,0,29,6,35,19.286
6800,36,"r","r3",3,"cone",TRUE,"3",NA,"12",NA,"na",0,2,2,4,"13,3,4,24","22,14,5",FALSE,"engage",FALSE,4,"minear","Was very good at grabbing and scoring pieces quickly. Almost tipped over after a collision. 
",7,1,5,3,8,2,2,3,0,1,0,4,3,1,0,25,4,29,19.286
5431,36,"b","b2",3,"cone",TRUE,NA,NA,"9","8","na",0,0,0,4,"3,1,6,12",NA,FALSE,"engage",FALSE,4,"horvat","loading from shelf wasn't always reliable, but it was quick. missed a few scores, but drove well around the field
",4,2,5,1,6,0,1,3,0,0,2,4,0,1,1,18,12,30,33.75
5892,36,"b","b3",1,"cube",FALSE,NA,NA,NA,"2","na",0,1,1,0,NA,"20,21",FALSE,"engage",FALSE,3,"Oliver","Fast, but gets scared of other robots easily. Moved to playing defense, almost tipped a few robots. Intake is not good, took many attempts to pick up anything, only ground pickup and no cones.
",2,1,0,3,3,2,0,0,0,0,1,0,2,0,1,4,6,10,67.5
2468,36,"b","b2",2,"cube",FALSE,"2",NA,NA,"2,5","engage",1,2,5,0,"7,4,16,18,15","26,27",FALSE,"engage",FALSE,5,"Pozo","Intake isvery fast and they are good atevading defense. Only scores low from push and they prefer top node. 
",7,2,5,4,9,2,3,2,0,0,2,5,2,0,2,23,12,35,19.286
2689,37,"r","r1",2,"cube",TRUE,NA,NA,"22",NA,"fail",0,3,4,0,NA,"24,25,26,23,27,21,20",FALSE,"engage",FALSE,3,"gordon","fast moving and accurate for scoring but only went for botttom nodes. auton fell off charging station
",7,1,1,7,8,7,0,0,1,0,0,0,7,1,0,14,3,17,19.286
5923,37,"r","r3",1,"cube",TRUE,NA,NA,NA,"8","na",0,0,0,3,"3,4,13",NA,FALSE,"na",FALSE,3,"minear","Struggled against defense and against traffic. Other wise were able to score at a decent speed.
",3,1,3,1,4,0,1,2,0,0,1,3,0,0,1,13,6,19,45
8019,37,"r","r2",3,"cube",TRUE,NA,NA,NA,"2","na",0,1,0,1,NA,"5",FALSE,"engage",FALSE,2,"gabri","played good defense o itkan, wasted their time, good jov
",1,1,0,2,2,0,0,1,0,0,1,0,1,0,1,5,6,11,135
8827,37,"b","b1",3,"cube",FALSE,NA,NA,NA,"5","na",0,0,0,5,NA,"2,8",FALSE,"engage",FALSE,3,"Pozo","Very slow and got defended for about 20 seconds. Showed off how much more inefficient using the shelf is when it comes to the loading stations 
",2,1,0,3,3,0,0,2,0,0,1,0,2,0,1,10,6,16,67.5
9128,37,"b","b3",1,"cone",TRUE,"1,2",NA,"19","20","dock",0,1,5,0,"1,3,4,6,10,12","11",FALSE,"na",FALSE,3,"Oliver","Quick movement, crazy auton where they fling cubes using the arm, no engage of the charge station though. Got heavily defended by Patriot, would be better if they could avoid defense.
",7,2,7,2,9,0,3,4,2,0,0,6,1,1,1,29,6,35,19.286
4587,37,"b","b2",2,"cube",FALSE,NA,NA,NA,"5","na",0,0,0,4,NA,"2,24,8,25",FALSE,"engage",FALSE,2,"horvat","the bot was slow and the arm swung a lot. only went for cubes and didn't play any defence
",4,1,0,5,5,2,0,2,0,0,1,0,4,0,1,14,6,20,33.75
5427,38,"r","r2",3,"cone",TRUE,NA,NA,"1",NA,"na",0,2,0,1,"3","19",FALSE,"park",FALSE,2,"gabri","just stalled out, slow mechanisms, didnt do much
",2,1,2,1,3,1,0,1,0,0,1,1,1,1,0,7,6,13,67.5
9181,38,"r","r3",1,"cube",TRUE,NA,NA,NA,"26","na",0,0,0,0,NA,NA,FALSE,"engage",FALSE,2,"minear","Tried to play defense, but wasn't successful. Top heavy and almost fell over at one point. 
",0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,3,3,0
1296,38,"b","b1",2,"cube",FALSE,NA,NA,NA,"5","engage",0,0,5,0,"9,7,6","8,17",FALSE,"engage",FALSE,4,"Pozo","Prolific top scoring but were moving slower than usual. With that comes less chances of tippinng but their driving is good enough for them to go faster without worrying about tipping. (they've shown it before)
",5,1,3,3,6,0,1,4,0,0,1,3,2,0,1,23,6,29,27
3847,38,"b","b2",1,"cube",TRUE,NA,NA,NA,NA,"na",4,0,0,3,"4,3,1,19,24","2,26",FALSE,"engage",FALSE,5,"horvat","drove quickly and very well. launched cubes during auton but missed both times. did better with cones. didn't tip when hit by other bots
",7,0,5,2,7,3,0,4,0,0,0,5,2,0,0,26,0,26,19.286
9080,38,"b","b3",3,"cone",TRUE,NA,NA,"26",NA,"na",0,0,0,3,"19",NA,FALSE,"na",FALSE,2,"Oliver","kept running into other robots. Would be fine, but their intake is a telescoping arm that doesn't fully retract, allowing for easy breakage and fouls. Ran into robots and the grid with arm, seems to have damaged it. Driver also kept trying to pick up a cone in endgame, wasted a lot of time.
",1,1,2,0,2,1,0,0,1,0,0,1,0,1,0,2,3,5,135
3679,38,"r","r3",1,"cube",TRUE,NA,NA,NA,"8","na",3,0,1,0,NA,"26,25,23",FALSE,"park",FALSE,3,"gordon","decent movement but a lot of cubes that they tried to score fell out. could only score bottom
",3,1,0,4,4,3,0,0,0,0,1,0,3,0,1,6,6,12,45
3802,39,"r","r3",2,"cube",FALSE,NA,NA,NA,"5","engage",0,0,0,3,"4,3,12",NA,FALSE,"engage",FALSE,2,"minear","Struggled against any bot traffic. Very top heavy when scoring high. Struggled a bit to engage.
",3,1,3,1,4,0,1,2,0,0,1,3,0,0,1,13,6,19,45
3035,39,"b","b3",1,"cone",TRUE,NA,NA,"10",NA,"na",0,5,3,0,"12,13,24,15,16,18","11,14,23",FALSE,"engage",FALSE,5,"Oliver","Extremly fast intake and middle placement. When moving, easily able to avoid dfense and blocked opposing alliance when the opportunity arose.
",9,1,7,3,10,2,7,0,0,1,0,6,3,1,0,25,4,29,15
5613,39,"r","r2",3,"cube",TRUE,NA,NA,NA,"11","na",0,1,1,0,NA,"25,24",TRUE,"na",FALSE,3,"gabri","moved pieces around with bucket
",2,1,0,3,3,2,0,0,0,1,0,0,2,0,1,4,4,8,67.5
2882,39,"b","b2",2,"cube",TRUE,NA,NA,NA,NA,"fail",0,0,0,5,NA,"22,8,17",FALSE,"engage",FALSE,2,"horvat","only did cubes. cube would get knocked out of arm if the bot was hit. had trouble getting cube from platform.
",3,0,0,3,3,1,1,1,0,0,0,0,3,0,0,10,0,10,45
9051,39,"b","b1",3,"cube",TRUE,NA,NA,NA,NA,"na",1,0,0,0,NA,"27,22",FALSE,"engage",FALSE,4,"Pozo","Pretty good defense bot. Showed ability to slow down cycles but could not contribute to scoring at all. Scoring is definitely better but they did have some impact 
",2,0,0,2,2,2,0,0,0,0,0,0,2,0,0,4,0,4,67.5
7503,40,"r","r1",2,"cube",FALSE,NA,NA,NA,"23","na",0,0,1,3,NA,NA,FALSE,"na",FALSE,1,"gordon","intake may have broken because after droppig every piece it just began shuttling
",0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,3,3,0
9054,40,"b","b3",1,"cone",TRUE,NA,NA,"19",NA,"na",0,0,0,0,NA,NA,FALSE,"engage",FALSE,3,"Oliver","Played defense all throughout the match. Not the best defense, but created a lot of chaos among the opposing alliance, stopping them from intaking pieces. 
",0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,3,3,0
2582,40,"b","b2",3,"cone",TRUE,NA,NA,NA,NA,"na",1,0,0,4,"1,3,7,6","2,21",FALSE,"engage",FALSE,4,"horvat","a decent robot. didn't play any defense but scored well and moved around the field quickly
",6,0,4,2,6,1,0,5,0,0,0,4,2,0,0,27,0,27,22.5
6377,40,"r","r3",3,"cone",TRUE,"4",NA,"1","2","engage",0,4,3,0,"4,6","5,21,19,20",FALSE,"engage",FALSE,3,"minear","Very fast at scoring, but didn't always follow through on scoring its pieces, just dropping them and scoring some later. Low CG allowed it to go over the charge station. 
",6,2,3,5,8,3,0,3,0,0,2,2,4,1,1,21,12,33,22.5
1255,40,"b","b1",2,"cube",FALSE,NA,NA,NA,"5","engage",0,0,0,4,"6,4,18",NA,FALSE,"engage",FALSE,3,"Pozo","Good shelf intakebut slow movement speed. Got stuck in place for a bit but eventually fixed it and good 1 piece balance auton for everybot. Seess defense and they just run into them.
",3,1,3,1,4,0,1,2,0,0,1,3,0,0,1,13,6,19,45
324,40,"r","r2",1,"cone",TRUE,NA,NA,"9",NA,"na",0,2,0,1,"7","8",FALSE,"engage",FALSE,3,"Kari","Lever type of intake. Picks up from neutral zone then goes to double sub. Picks up cone on double sub, with the cone facing the field.
",2,1,2,1,3,0,0,2,0,0,1,1,1,1,0,10,6,16,67.5
4219,41,"b","b1",2,"cube",FALSE,NA,NA,NA,"2","na",0,1,1,2,"7,16","5,8",FALSE,"na",FALSE,3,"Poon","Improved over previous matches. Scores accurately but big cycle times. Was knocked over by Pearadox.
",4,1,2,3,5,0,1,3,0,0,1,2,2,0,1,18,6,24,33.75
4587,41,"r","r1",1,"cube",TRUE,NA,NA,NA,"8","na",0,0,0,1,"9",NA,FALSE,"fail",FALSE,2,"harold","tried picking up from the shelf but was having much trouble and ultimately gave up. seemed to brown out for only a few seconds. sometimes sat still for some time without doing anything. 
",1,1,1,1,2,0,0,1,0,0,1,1,0,0,1,5,6,11,135
9140,41,"r","r1",2,"cube",TRUE,NA,NA,NA,"5","dock",0,0,0,4,"4,6,7","22",FALSE,"fail",FALSE,3,"novinski","auton conflicted with teamate's auton, good speed, intake/outake working well, broke the charge station
",4,1,3,2,5,1,0,3,0,0,1,3,1,0,1,17,6,23,33.75
1477,41,"b","b3",3,"cone",TRUE,"4,3",NA,"9","26","na",0,1,6,0,"1,3,10,12","22,20,11",FALSE,"engage",FALSE,5,"soriano","swerve, moved very fast placed very fast, 
",7,2,5,4,9,2,3,2,1,0,1,4,3,1,1,23,9,32,19.286
9181,42,"b","b3",2,"cube",TRUE,NA,NA,NA,"23","fail",0,0,0,3,"15,13,12",NA,FALSE,"fail",FALSE,1,"soriano","wayyyy too slow tank, slow to pick up from shelf and slow to place cones
",3,1,3,1,4,0,3,0,1,0,0,3,0,0,1,9,3,12,45
5431,42,"r","r1",1,"cone",TRUE,NA,NA,"1",NA,"na",0,0,6,0,"3,6,4,10,12","11",FALSE,"park",FALSE,4,"harold","efficient and effective scorer. tried to score cargo in the end instead of climbing. 
",6,1,6,1,7,0,3,3,0,0,1,5,1,1,0,24,6,30,22.5
5923,42,"b","b2",1,"cube",TRUE,NA,NA,NA,"2","na",0,0,0,5,"19,1,16,18",NA,FALSE,"na",FALSE,2,"Poon","Unable to go up charge station. Big cycle time. Slow everybot. Alright intake.
",4,1,4,1,5,1,2,1,0,0,1,4,0,0,1,13,6,19,33.75
9136,42,"r","r1",2,"cube",FALSE,NA,NA,NA,"5","dock",0,1,1,2,"15,3,22","2",FALSE,"dock",FALSE,3,"novinski","decent bot, a bit slow, intake seens inconsistent, auton could use some work
",4,1,3,2,5,1,1,2,0,0,1,3,1,0,1,15,6,21,33.75
9080,42,"b","b1",3,"cone",TRUE,NA,NA,"27",NA,"na",0,1,0,4,"16,25,24","17",FALSE,"park",FALSE,3,"Owen","overall a mediocre robot, can go to the shelf, slow, a bit tippy, with strategy i think their driver could be better
",4,1,4,1,5,2,2,0,1,0,0,3,1,1,0,10,3,13,33.75
2468,43,"b","b3",2,"cone",TRUE,"2",NA,"4","5","engage",0,1,7,0,"13,3,10,12,22","19,11,20,21",FALSE,"engage",FALSE,5,"soriano","very fast, but actually struggeld just a little bit against bucket when bucket played defense against them
",9,2,6,5,11,4,4,1,0,0,2,5,4,1,1,25,12,37,15
5613,43,"r","r3",3,"cube",TRUE,NA,NA,NA,"11","na",0,1,2,0,NA,"20,19,21",TRUE,"engage",FALSE,3,"harold","scored mostly low. has to push against wall to pick up cargo. 
",3,1,0,4,4,3,0,0,0,1,0,0,3,0,1,6,4,10,45
2882,43,"r","r2",1,"cube",TRUE,NA,NA,NA,"26","na",0,0,0,3,NA,"25,21,27,24,19",FALSE,"engage",FALSE,3,"Duhe","- double engage- broken? only scored low- pushed many into bottom row- only cubes
",5,1,0,6,6,5,0,0,1,0,0,0,5,0,1,10,3,13,27
2848,42,"r","r1",2,"cube",TRUE,NA,NA,NA,"5","engage",0,2,1,1,"6,3","26,21",FALSE,"park",FALSE,3,"novinski","fast and consistent, but stopped by traffic too often, auton is good, knows when to park instead of going for a triple engage
",4,1,2,3,5,2,0,2,0,0,1,2,2,0,1,14,6,20,33.75
6369,43,"b","b1",3,"cube",FALSE,NA,NA,NA,"17","na",0,0,5,0,"16","8,25,24",FALSE,"engage",FALSE,4,"Owen","good swerve, might be too fast for itself, dropped three pieces in the middle from accelerating too fast, got shut down by heavy defense, too small to fight off defense
",4,1,1,4,5,2,1,1,0,1,0,1,3,0,1,12,4,16,33.75
1255,44,"r","r2",2,"cube",FALSE,NA,NA,NA,"5","engage",0,0,0,4,"9,7,4","8",FALSE,"na",FALSE,3,"Poon","Slow, but can pick up game pieces and score efficiently. Nice auton.
",4,1,3,2,5,0,0,4,0,0,1,3,1,0,1,20,6,26,33.75
4639,44,"b","b2",2,"cube",TRUE,NA,NA,NA,"5","engage",0,0,0,2,"15,16",NA,FALSE,"engage",FALSE,2,"soriano","slow, had very hard time picking up cones from the ground
",2,1,2,1,3,0,2,0,0,0,1,2,0,0,1,6,6,12,67.5
3035,44,"r","r1",1,"cone",TRUE,"1",NA,"18","27","na",0,5,1,0,"16,15","14,17,2,8",FALSE,"engage",FALSE,4,"Duhe","- fast, solid efficiency, still could wander a bit less though
",6,2,3,5,8,0,4,2,1,1,0,2,4,1,1,22,7,29,22.5
4063,44,"b","b3",2,"cone",TRUE,NA,NA,"1",NA,"na",0,2,0,2,"3,4","20,19",FALSE,"engage",FALSE,3,"harold","sometimes dropped cargo when trying to score. robot not very fast. it is a tank drive. 
",4,1,3,2,5,2,0,2,0,0,1,2,2,1,0,14,6,20,33.75
324,45,"r","r3",2,"cone",FALSE,NA,NA,"6",NA,"dock",0,1,0,0,"1",NA,FALSE,"na",FALSE,1,"novinski","good auton then tipped and fell over onto the wall at 70 seconds in teleop

",1,1,2,0,2,0,0,1,0,0,1,1,0,1,0,5,6,11,135
5427,44,"b","b2",3,"cone",TRUE,"4","3","9","8","na",0,1,0,6,"7,6,15,13","5,2,14",FALSE,"na",FALSE,5,"soriano","very fast overall including placement time, swerve, can place piece and climb at the last minute
",7,2,5,4,9,0,3,4,0,0,2,4,3,1,1,29,12,41,19.286
8827,45,"b","b3",1,"cube",TRUE,NA,NA,NA,NA,"na",0,0,0,0,NA,NA,FALSE,"engage",FALSE,2,"harold","defense bot. did not do it very well because the robot does not seem to be heavy.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3679,45,"r","r2",3,"cube",FALSE,NA,NA,NA,"2","na",2,2,2,0,NA,"22,5,21,20,24,19",FALSE,"engage",FALSE,3,"Poon","Quick in picking up cubes. Did not attempt to pick up cones. Slowed down a little by good defense.
",6,1,0,7,7,5,0,1,0,0,1,0,6,0,1,15,6,21,22.5
7540,45,"r","r1",1,"cone",TRUE,NA,NA,"27",NA,"na",0,0,1,2,"9,7",NA,FALSE,"engage",FALSE,2,"Duhe","- double engage, but took some time- kinda slow, bad aim, missed some entirely- affected by defense
",2,1,3,0,3,0,0,2,1,0,0,2,0,1,0,10,3,13,67.5
3847,45,"b","b1",1,"cube",TRUE,"1",NA,NA,NA,"engage",0,1,5,0,"3,4,1,21","11",FALSE,"engage",FALSE,4,"Owen","cube shooter, auton missed both cube nodes (one was shot out of the field), missed middle node cones, but consistently hit top nodes, can intake from the floor
",5,0,4,1,5,1,1,3,0,0,0,4,1,0,0,20,0,20,27
1296,46,"b","b2",1,"cube",FALSE,NA,NA,NA,"22","na",0,0,5,0,"4,6,13,15","14",FALSE,"engage",FALSE,5,"soriano","fast cycle time but their placing time takes a hot minute",5,1,4,2,6,0,3,2,1,0,0,4,1,0,1,19,3,22,27
9054,46,"r","r1",2,"cone",FALSE,NA,NA,"23",NA,"na",0,0,0,0,NA,NA,FALSE,"engage",FALSE,1,"Duhe","- double engage- mostly ineffective defense- basically pancake
",0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,3,3,0
8019,46,"b","b3",3,"cube",TRUE,"4",NA,NA,"8","na",0,1,1,2,"1,3,19","2",FALSE,"park",FALSE,3,"harold","high preset practically horizontal. thus, has a hard time scoring high and sometimes misses. battery fell out near the end, disabling the robot. 
",4,1,3,2,5,1,0,3,0,0,1,3,1,0,1,17,6,23,33.75
6377,46,"r","r2",1,"cone",TRUE,"1",NA,"9","25","engage",0,2,6,0,"7,6,4,3,1","8,5,2",FALSE,"engage",FALSE,5,"Poon","Op auton. Op teleop. Op endgame with a last minute triple engage. Quick and efficient with short cycle time. Able to go past 3802 defence.
",8,2,6,4,10,0,0,8,1,0,1,5,3,1,1,40,9,49,16.875
5892,46,"r","r3",3,NA,TRUE,NA,NA,NA,NA,"na",0,2,5,0,NA,"20,21,23,24,19,22",FALSE,"engage",FALSE,3,"novinski","little guy with a little notch for cubes that works really well, good at what it does, played nice for a triple balance
",6,0,0,6,6,6,0,0,0,0,0,0,6,0,0,12,0,12,22.5
3802,46,"b","b1",2,"cube",TRUE,NA,NA,NA,"5","engage",0,1,3,0,"6","8,25,26,27",FALSE,"engage",FALSE,3,"Owen","tank drive, missed a couple cube placements on the second shelf
",5,1,1,5,6,3,0,2,0,0,1,1,4,0,1,16,6,22,27
8177,47,"b","b2",3,"cone",TRUE,NA,"4","9",NA,"dock",0,1,5,0,"6,4,3,1","8,5",FALSE,"dock",FALSE,5,"soriano","just barley didnt engage, very fast overall, got a penalty for something, fast placement times
",6,1,5,2,7,0,0,6,0,0,1,4,2,1,0,30,6,36,22.5
4219,47,"r","r3",1,"cube",TRUE,NA,"4",NA,"8","na",0,3,1,2,NA,"22,2,21,11,14",FALSE,"engage",FALSE,3,"novinski","a bit slow but intake works great, outake occasionally drops pieces, played nice for a dolbe engage
",5,1,0,6,6,2,2,1,0,0,1,0,5,0,1,15,6,21,27
